Customer_ID,Cluster,Segment
2770-NSVDG,2,New Budget Customers
2773-MADBQ,1,Loyal Premium Customers
2773-OVBPK,1,Loyal Premium Customers
2774-LVQUS,3,Established Standard Customers
2775-SEFEE,3,Established Standard Customers
2777-PHDEI,3,Established Standard Customers
2778-OCLGR,2,New Budget Customers
2782-JEEBU,2,New Budget Customers
2782-LFZVW,3,Established Standard Customers
2786-GCDPI,1,Loyal Premium Customers
2788-CJQAQ,2,New Budget Customers
2789-CZANW,1,Loyal Premium Customers
2789-HQBOU,3,Established Standard Customers
2790-XUYMV,1,Loyal Premium Customers
2791-SFVEW,2,New Budget Customers
2792-LSHWX,3,Established Standard Customers
2792-VPPET,2,New Budget Customers
2794-XIMMO,1,Loyal Premium Customers
2796-NNUFI,0,Loyal Budget Customers
2796-UUZZO,1,Loyal Premium Customers
2798-NYLMZ,1,Loyal Premium Customers
2799-ARNLO,3,Established Standard Customers
2799-TSLAG,0,Loyal Budget Customers
2800-QQUSO,1,Loyal Premium Customers
2800-VEQXM,3,Established Standard Customers
2801-NISEI,3,Established Standard Customers
2804-ETQDK,0,Loyal Budget Customers
2805-AUFQN,2,New Budget Customers
2805-EDJPQ,1,Loyal Premium Customers
2806-MLNTI,1,Loyal Premium Customers
2808-CHTDM,2,New Budget Customers
2809-ILCYT,2,New Budget Customers
2809-ZMYOQ,1,Loyal Premium Customers
2810-FTLEM,3,Established Standard Customers
2811-POVEX,3,Established Standard Customers
2812-ENYMO,3,Established Standard Customers
2812-REYAT,0,Loyal Budget Customers
2812-SFXMJ,2,New Budget Customers
2815-CPTUL,3,Established Standard Customers
2817-LVCPP,0,Loyal Budget Customers
2817-NTQDO,3,Established Standard Customers
2819-GWENI,2,New Budget Customers
2821-WARNZ,0,Loyal Budget Customers
2823-LKABH,3,Established Standard Customers
2824-DXNKN,1,Loyal Premium Customers
2824-MYYBN,1,Loyal Premium Customers
2826-DXLQO,2,New Budget Customers
2826-UWHIS,3,Established Standard Customers
2828-SLQPF,2,New Budget Customers
2829-HYVZP,2,New Budget Customers
2830-LEWOA,1,Loyal Premium Customers
2831-EBWRN,2,New Budget Customers
2832-KJCRD,1,Loyal Premium Customers
2832-SCUCO,2,New Budget Customers
2833-SLKDQ,2,New Budget Customers
2834-JKOOW,3,Established Standard Customers
2834-JRTUA,1,Loyal Premium Customers
2834-SPCJV,1,Loyal Premium Customers
2839-RFSQE,2,New Budget Customers
2840-XANRC,3,Established Standard Customers
2842-BCQGE,3,Established Standard Customers
2842-JTCCU,2,New Budget Customers
2843-CQMEG,3,Established Standard Customers
2845-AFFTX,1,Loyal Premium Customers
2845-HSJCY,3,Established Standard Customers
2845-KDHVX,1,Loyal Premium Customers
2848-YXSMW,0,Loyal Budget Customers
2851-MMUTZ,3,Established Standard Customers
2851-STERV,1,Loyal Premium Customers
2853-CWQFQ,3,Established Standard Customers
2856-HYAPG,3,Established Standard Customers
2856-NNASM,1,Loyal Premium Customers
2858-EIMXH,1,Loyal Premium Customers
2858-MOFSQ,3,Established Standard Customers
2860-RANUS,3,Established Standard Customers
2862-JVEOY,2,New Budget Customers
2862-PFNIK,2,New Budget Customers
2863-IMQDR,1,Loyal Premium Customers
2865-TCHJW,3,Established Standard Customers
2866-IKBTM,2,New Budget Customers
2867-UIMSS,3,Established Standard Customers
2868-LLSKM,1,Loyal Premium Customers
2868-MZAGQ,3,Established Standard Customers
2868-SNELZ,3,Established Standard Customers
2869-ADAWR,1,Loyal Premium Customers
2873-ZLIWT,3,Established Standard Customers
2874-YXVVA,1,Loyal Premium Customers
2876-GZYZC,3,Established Standard Customers
2876-VBBBL,2,New Budget Customers
2877-VDUER,0,Loyal Budget Customers
2878-DHMIN,0,Loyal Budget Customers
2878-RMWXY,1,Loyal Premium Customers
2880-FPNAE,3,Established Standard Customers
2882-DDZPG,2,New Budget Customers
2882-WDTBA,1,Loyal Premium Customers
2883-ILGWO,1,Loyal Premium Customers
2884-GBPFB,3,Established Standard Customers
2885-HIJDH,1,Loyal Premium Customers
2886-KEFUM,1,Loyal Premium Customers
2887-JPYLU,0,Loyal Budget Customers
2888-ADFAO,0,Loyal Budget Customers
2889-FPWRM,1,Loyal Premium Customers
2890-WFBHU,1,Loyal Premium Customers
2892-GESUL,2,New Budget Customers
2894-QOJRX,2,New Budget Customers
2896-TBNBE,3,Established Standard Customers
2897-DOVND,3,Established Standard Customers
2898-LSJGD,3,Established Standard Customers
2898-MRKPI,1,Loyal Premium Customers
2900-PHPLN,0,Loyal Budget Customers
2903-YYTBW,2,New Budget Customers
2904-GGUAZ,1,Loyal Premium Customers
2905-KFQUV,3,Established Standard Customers
2907-ILJBN,2,New Budget Customers
2908-WGAXL,0,Loyal Budget Customers
2908-ZTPNF,0,Loyal Budget Customers
2911-IJORQ,1,Loyal Premium Customers
2911-UREFD,1,Loyal Premium Customers
2911-WDXMV,3,Established Standard Customers
2916-BQZLN,3,Established Standard Customers
2919-HBCJO,3,Established Standard Customers
2920-RNCEZ,3,Established Standard Customers
2921-XWDJH,3,Established Standard Customers
2923-ARZLG,2,New Budget Customers
2924-KHUVI,1,Loyal Premium Customers
2925-MXLSX,3,Established Standard Customers
2925-VDZHY,1,Loyal Premium Customers
2926-JEJJC,2,New Budget Customers
2927-CVULT,1,Loyal Premium Customers
2927-QRRQV,1,Loyal Premium Customers
2928-HLDBA,2,New Budget Customers
2929-ERCFZ,3,Established Standard Customers
2929-QNSRW,1,Loyal Premium Customers
2930-UOTMB,3,Established Standard Customers
2931-FSOHN,3,Established Standard Customers
2931-SVLTV,1,Loyal Premium Customers
2931-VUVJN,1,Loyal Premium Customers
2931-XIQBR,1,Loyal Premium Customers
2933-FILNV,2,New Budget Customers
2933-XEUJM,1,Loyal Premium Customers
2937-FTHUR,3,Established Standard Customers
2946-KIQSP,0,Loyal Budget Customers
2947-DOMLJ,3,Established Standard Customers
2951-QOQTK,3,Established Standard Customers
2952-QAYZF,3,Established Standard Customers
2954-PIBKO,1,Loyal Premium Customers
2955-BJZHG,3,Established Standard Customers
2955-PSXOE,2,New Budget Customers
2956-GGUCQ,3,Established Standard Customers
2957-JIRMN,1,Loyal Premium Customers
2957-LOLHO,2,New Budget Customers
2958-NHPPS,2,New Budget Customers
2959-EEXWB,1,Loyal Premium Customers
2959-FENLU,3,Established Standard Customers
2959-MJHIC,3,Established Standard Customers
2960-NKRSO,3,Established Standard Customers
2961-VNFKL,0,Loyal Budget Customers
2962-XPMCQ,2,New Budget Customers
2967-MXRAV,2,New Budget Customers
2968-SSGAA,3,Established Standard Customers
2969-QWUBZ,3,Established Standard Customers
2969-VAPYH,1,Loyal Premium Customers
2969-WGHQO,3,Established Standard Customers
2971-SGAFL,3,Established Standard Customers
2972-YDYUW,1,Loyal Premium Customers
2974-GGUXS,3,Established Standard Customers
2977-CEBSX,1,Loyal Premium Customers
2978-XXSOG,3,Established Standard Customers
2979-SXESE,3,Established Standard Customers
2982-IHMFT,3,Established Standard Customers
2982-VPSGI,3,Established Standard Customers
2983-ZANRP,3,Established Standard Customers
2984-AFWNC,3,Established Standard Customers
2984-MIIZL,3,Established Standard Customers
2984-RGEYA,0,Loyal Budget Customers
2984-TBYKU,1,Loyal Premium Customers
2985-FMWYF,3,Established Standard Customers
2985-JUUBZ,1,Loyal Premium Customers
2987-BJXIK,1,Loyal Premium Customers
2988-GBIVW,1,Loyal Premium Customers
2988-PLAHS,3,Established Standard Customers
2988-QRAJY,1,Loyal Premium Customers
2990-HWIML,3,Established Standard Customers
2990-IAJSV,1,Loyal Premium Customers
2990-OGYTD,1,Loyal Premium Customers
2995-UPRYS,1,Loyal Premium Customers
2995-YWTCD,2,New Budget Customers
2996-XAUVF,0,Loyal Budget Customers
2999-AANRQ,3,Established Standard Customers
3001-CBHLQ,1,Loyal Premium Customers
3001-UNBTL,3,Established Standard Customers
3002-WQZWT,3,Established Standard Customers
3003-CMDUU,3,Established Standard Customers
3005-NFMTA,1,Loyal Premium Customers
3005-TYFRD,1,Loyal Premium Customers
3006-XIMLN,3,Established Standard Customers
3007-FDPEA,2,New Budget Customers
3009-JWMPU,1,Loyal Premium Customers
3011-WQKSZ,2,New Budget Customers
3012-VFFMN,2,New Budget Customers
3014-WJKSM,3,Established Standard Customers
3016-KSVCP,2,New Budget Customers
3018-TFTSU,3,Established Standard Customers
3021-VLNRJ,1,Loyal Premium Customers
3022-BEXHZ,1,Loyal Premium Customers
3023-GFLBR,3,Established Standard Customers
3026-ATZYV,1,Loyal Premium Customers
3027-YNWZU,0,Loyal Budget Customers
3027-ZTDHO,3,Established Standard Customers
3030-YDNRM,3,Established Standard Customers
3030-YZADT,2,New Budget Customers
3030-ZKIWL,2,New Budget Customers
3034-ZBEQN,0,Loyal Budget Customers
3038-PQIUY,3,Established Standard Customers
3039-MJSLN,2,New Budget Customers
3043-SUDUA,2,New Budget Customers
3043-TYBNO,3,Established Standard Customers
3045-XETSH,3,Established Standard Customers
3049-NDXFL,3,Established Standard Customers
3049-SOLAY,3,Established Standard Customers
3050-GBUSH,2,New Budget Customers
3050-RLLXC,1,Loyal Premium Customers
3055-MJDSB,2,New Budget Customers
3055-OYMSE,1,Loyal Premium Customers
3055-VTCGS,1,Loyal Premium Customers
3057-VJJQE,3,Established Standard Customers
3058-HJCUY,1,Loyal Premium Customers
3058-WQDRE,2,New Budget Customers
3059-NGMXB,3,Established Standard Customers
3061-BCKYI,2,New Budget Customers
3062-ICYZQ,1,Loyal Premium Customers
3063-QFSZL,3,Established Standard Customers
3066-RRJIO,3,Established Standard Customers
3067-SVMTC,0,Loyal Budget Customers
3068-OMWZA,3,Established Standard Customers
3069-SSVSN,2,New Budget Customers
3070-BDOQC,1,Loyal Premium Customers
3070-DVEYC,3,Established Standard Customers
3070-FNFZQ,2,New Budget Customers
3071-MVJCD,1,Loyal Premium Customers
3071-VBYPO,3,Established Standard Customers
3074-GQWYX,3,Established Standard Customers
3077-RSNTJ,2,New Budget Customers
3078-ZKNTS,2,New Budget Customers
3079-BCHLN,0,Loyal Budget Customers
3082-VQXNH,2,New Budget Customers
3082-WQRVY,2,New Budget Customers
3082-YVEKW,3,Established Standard Customers
3084-DOWLE,1,Loyal Premium Customers
3085-QUOZK,2,New Budget Customers
3086-RUCRN,1,Loyal Premium Customers
3088-FVYWK,0,Loyal Budget Customers
3088-LHEFH,3,Established Standard Customers
3090-HAWSU,1,Loyal Premium Customers
3090-LETTY,3,Established Standard Customers
3090-QFUVD,2,New Budget Customers
3091-FYHKI,2,New Budget Customers
3092-IGHWF,1,Loyal Premium Customers
3094-JOJAI,3,Established Standard Customers
3096-GKWEB,3,Established Standard Customers
3096-IZETN,3,Established Standard Customers
3096-JRDSO,3,Established Standard Customers
3096-WPXBT,1,Loyal Premium Customers
3096-YXENJ,1,Loyal Premium Customers
3097-FQTVJ,0,Loyal Budget Customers
3097-IDVPU,2,New Budget Customers
3097-NNSPB,2,New Budget Customers
3097-NQYSN,3,Established Standard Customers
3097-PYWXL,2,New Budget Customers
3099-OONVS,3,Established Standard Customers
3104-OWCGK,1,Loyal Premium Customers
3106-ULWFW,3,Established Standard Customers
3108-PCCGG,1,Loyal Premium Customers
3113-IWHLC,3,Established Standard Customers
3115-CZMZD,2,New Budget Customers
3115-JPJDD,1,Loyal Premium Customers
3118-UHVVQ,0,Loyal Budget Customers
3120-FAZKD,0,Loyal Budget Customers
3125-RAHBV,2,New Budget Customers
3126-WQMGH,0,Loyal Budget Customers
3128-YOVTD,1,Loyal Premium Customers
3129-AAQOU,2,New Budget Customers
3130-ICDUP,3,Established Standard Customers
3131-NWVFJ,2,New Budget Customers
3132-TVFDZ,0,Loyal Budget Customers
3133-PZNSR,1,Loyal Premium Customers
3134-DSHVC,1,Loyal Premium Customers
3137-LUPIX,3,Established Standard Customers
3137-NYQQI,3,Established Standard Customers
3138-BKYAV,3,Established Standard Customers
3143-ILDAL,1,Loyal Premium Customers
3143-JQEGI,3,Established Standard Customers
3144-AUDBS,3,Established Standard Customers
3144-KMTWZ,1,Loyal Premium Customers
3146-JTQHR,2,New Budget Customers
3146-MSEGF,1,Loyal Premium Customers
3148-AOIQT,0,Loyal Budget Customers
3148-BLQJT,2,New Budget Customers
3154-CFSZG,1,Loyal Premium Customers
3154-HMWUU,0,Loyal Budget Customers
3156-QLHBO,2,New Budget Customers
3158-MOERK,3,Established Standard Customers
3160-TYXLT,1,Loyal Premium Customers
3161-GETRM,3,Established Standard Customers
3161-ONRWK,1,Loyal Premium Customers
3162-KKZXO,0,Loyal Budget Customers
3162-ZJZFU,1,Loyal Premium Customers
3164-AALRN,3,Established Standard Customers
3164-YAXFY,1,Loyal Premium Customers
3165-HDOEW,2,New Budget Customers
3166-PNEOF,1,Loyal Premium Customers
3167-SNQPL,1,Loyal Premium Customers
3170-GWYKC,1,Loyal Premium Customers
3170-NMYVV,0,Loyal Budget Customers
3173-NVMPX,3,Established Standard Customers
3173-WSSUE,0,Loyal Budget Customers
3174-AKMAS,1,Loyal Premium Customers
3174-RKMOW,1,Loyal Premium Customers
3177-LASXD,3,Established Standard Customers
3178-CIFOT,2,New Budget Customers
3178-FESZO,3,Established Standard Customers
3179-GBRWV,2,New Budget Customers
3181-MIZBN,2,New Budget Customers
3181-VTHOE,1,Loyal Premium Customers
3186-AJIEK,1,Loyal Premium Customers
3186-BAXNB,3,Established Standard Customers
3190-FZATL,2,New Budget Customers
3190-ITQXP,0,Loyal Budget Customers
3190-XFANI,1,Loyal Premium Customers
3191-CSNMG,3,Established Standard Customers
3192-LNKRK,3,Established Standard Customers
3192-NQECA,1,Loyal Premium Customers
3194-ORPIK,1,Loyal Premium Customers
3195-TQDZX,2,New Budget Customers
3196-NVXLZ,3,Established Standard Customers
3197-ARFOY,3,Established Standard Customers
3197-NNYNB,0,Loyal Budget Customers
3198-VELRD,3,Established Standard Customers
3199-NPKCN,1,Loyal Premium Customers
3199-XGZCY,3,Established Standard Customers
3200-MNQTF,1,Loyal Premium Customers
3205-MXZRA,3,Established Standard Customers
3207-OYBWH,1,Loyal Premium Customers
3208-YPIOE,3,Established Standard Customers
3209-ZPKFI,0,Loyal Budget Customers
3211-AAPKX,3,Established Standard Customers
3211-ILJTT,3,Established Standard Customers
3212-KXOCR,0,Loyal Budget Customers
3213-VVOLG,2,New Budget Customers
3214-IYUUQ,1,Loyal Premium Customers
3217-FZDMN,3,Established Standard Customers
3219-JQRSL,1,Loyal Premium Customers
3221-CJMSG,3,Established Standard Customers
3223-DWFIO,3,Established Standard Customers
3223-WZWJM,3,Established Standard Customers
3224-DFQNQ,1,Loyal Premium Customers
3227-WLKLI,1,Loyal Premium Customers
3229-USWAR,1,Loyal Premium Customers
3230-IUALN,1,Loyal Premium Customers
3230-JCNZS,1,Loyal Premium Customers
3230-WYKIR,3,Established Standard Customers
3234-VKACU,2,New Budget Customers
3235-ETOOB,3,Established Standard Customers
3237-AJGEH,2,New Budget Customers
3239-TPHPZ,2,New Budget Customers
3243-ZHOHY,2,New Budget Customers
3244-CQPHU,1,Loyal Premium Customers
3244-DCJWY,3,Established Standard Customers
3247-MHJKM,2,New Budget Customers
3247-ZVOUO,3,Established Standard Customers
3249-VHRIP,1,Loyal Premium Customers
3249-ZPQRG,3,Established Standard Customers
3251-YMVWZ,0,Loyal Budget Customers
3253-HKOKL,1,Loyal Premium Customers
3254-YRILK,3,Established Standard Customers
3255-GRXMG,2,New Budget Customers
3256-EZDBI,0,Loyal Budget Customers
3258-SANFR,2,New Budget Customers
3258-SYSWS,1,Loyal Premium Customers
3258-ZKPAI,1,Loyal Premium Customers
3259-FDWOY,1,Loyal Premium Customers
3259-KNMRR,1,Loyal Premium Customers
3259-QMXUN,1,Loyal Premium Customers
3261-CQXOL,0,Loyal Budget Customers
3262-EIDHV,1,Loyal Premium Customers
3266-FTKHB,2,New Budget Customers
3269-ATYWD,3,Established Standard Customers
3272-VUHPV,3,Established Standard Customers
3274-NSDWE,0,Loyal Budget Customers
3275-RHRNE,3,Established Standard Customers
3276-HDUEG,3,Established Standard Customers
3278-FSIXX,2,New Budget Customers
3279-DYZQM,0,Loyal Budget Customers
3280-MRDOF,3,Established Standard Customers
3280-NMUVX,0,Loyal Budget Customers
3282-ZISZV,1,Loyal Premium Customers
3283-WCWXT,2,New Budget Customers
3284-SVCRO,0,Loyal Budget Customers
3285-UCQVC,0,Loyal Budget Customers
3292-PBZEJ,3,Established Standard Customers
3295-YVUSR,3,Established Standard Customers
3296-SILRA,3,Established Standard Customers
3298-QEICA,2,New Budget Customers
3301-LSLWQ,3,Established Standard Customers
3301-VKTGC,1,Loyal Premium Customers
3307-TLCUD,2,New Budget Customers
3308-DGHKL,0,Loyal Budget Customers
3308-JSGML,1,Loyal Premium Customers
3308-MHOOC,2,New Budget Customers
3312-UUMZW,1,Loyal Premium Customers
3312-ZWLGF,3,Established Standard Customers
3313-QKNKB,1,Loyal Premium Customers
3315-IKYZQ,3,Established Standard Customers
3315-TOTBP,3,Established Standard Customers
3316-UWXUY,1,Loyal Premium Customers
3317-HRTNN,2,New Budget Customers
3317-VLGQT,3,Established Standard Customers
3318-ISQFQ,2,New Budget Customers
3318-NMQXL,3,Established Standard Customers
3318-OSATS,3,Established Standard Customers
3319-DWOEP,3,Established Standard Customers
3320-VEOYC,3,Established Standard Customers
3323-CPBWR,3,Established Standard Customers
3324-OIRTO,1,Loyal Premium Customers
3325-FUYCG,1,Loyal Premium Customers
3327-YBAKM,1,Loyal Premium Customers
3329-WDIOK,3,Established Standard Customers
3331-HQDTW,1,Loyal Premium Customers
3334-CTHOL,2,New Budget Customers
3336-JORSO,1,Loyal Premium Customers
3338-CVVEH,3,Established Standard Customers
3339-EAQNV,1,Loyal Premium Customers
3340-QBBFM,3,Established Standard Customers
3345-JHUEO,2,New Budget Customers
3345-PBBFH,3,Established Standard Customers
3346-BRMIS,3,Established Standard Customers
3347-YJZZE,1,Loyal Premium Customers
3348-CFRNX,3,Established Standard Customers
3349-ANQNH,1,Loyal Premium Customers
3351-NGXYI,3,Established Standard Customers
3351-NQLDI,1,Loyal Premium Customers
3352-ALMCK,1,Loyal Premium Customers
3352-RICWQ,2,New Budget Customers
3354-OADJP,3,Established Standard Customers
3359-DSRKA,0,Loyal Budget Customers
3363-DTIVD,1,Loyal Premium Customers
3363-EWLGO,2,New Budget Customers
3365-SAIGS,3,Established Standard Customers
3370-GQEAL,3,Established Standard Customers
3370-HXOPH,3,Established Standard Customers
3372-CDXFJ,2,New Budget Customers
3372-KWFBM,3,Established Standard Customers
3373-DIUUN,2,New Budget Customers
3373-YZZYM,2,New Budget Customers
3374-LXDEV,3,Established Standard Customers
3374-PZLXD,0,Loyal Budget Customers
3374-TTZTK,1,Loyal Premium Customers
3376-BMGFE,3,Established Standard Customers
3378-AJRAO,0,Loyal Budget Customers
3384-CTMSF,1,Loyal Premium Customers
3387-PLKUI,2,New Budget Customers
3387-VATUS,3,Established Standard Customers
3389-KTRXV,2,New Budget Customers
3389-YGYAI,3,Established Standard Customers
3391-JSQEW,0,Loyal Budget Customers
3392-EHMNK,1,Loyal Premium Customers
3393-FMZPV,3,Established Standard Customers
3396-DKDEL,1,Loyal Premium Customers
3397-AVTKU,1,Loyal Premium Customers
3398-FSHON,3,Established Standard Customers
3398-GCPMU,1,Loyal Premium Customers
3398-ZOUAA,3,Established Standard Customers
3399-BMLVW,1,Loyal Premium Customers
3400-ESFUW,1,Loyal Premium Customers
3401-URHDA,1,Loyal Premium Customers
3402-XRIUO,3,Established Standard Customers
3404-JNXAX,1,Loyal Premium Customers
3407-JMJQQ,1,Loyal Premium Customers
3407-QGWLG,2,New Budget Customers
3410-MHHUM,1,Loyal Premium Customers
3410-YOQBQ,1,Loyal Premium Customers
3411-WLRSQ,3,Established Standard Customers
3413-BMNZE,2,New Budget Customers
3413-CSSTH,3,Established Standard Customers
3413-DHLPB,1,Loyal Premium Customers
3415-TAILE,3,Established Standard Customers
