Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Total_Services,Premium_Services,Streaming_Services,Has_Phone_And_Internet,Monthly_Charge_per_Service,Tenure_Years,Referrals_per_Tenure_Year,Long_Distance_Dependency,Is_New_Customer,Senior_Citizen,Offer_Offer_A,Offer_Offer_B,Offer_Offer_C,Offer_Offer_D,Offer_Offer_E,Internet_Type_DSL,Internet_Type_Fiber_Optic,Internet_Type_No_Internet,Contract_One_Year,Contract_Two_Year,Payment_Method_Credit_Card,Payment_Method_Mailed_Check,Customer_Status,Churn_Category,Churn_Reason
1877-HKBQX,0,21,0,0,Cerritos,90703,33.8681,-118.067402,0,11,Offer D,1,1.16,0,1,DSL,41.0,1,0,0,1,0,0,0,1,One Year,1,Mailed Check,54.6,617.85,0.0,0,12.76,630.61,5,2,0,1,10.92,0.9166666666666666,0.0,0.02080344332855093,0,0,0,0,0,1,0,1,0,0,1,0,0,1,Stayed,No Churn,No Churn
1891-FZYSA,1,65,1,0,Piercy,95587,39.955587,-123.681175,1,69,No Offer,1,16.34,1,1,Fiber Optic,4.0,0,1,0,0,1,0,0,0,Month-to-Month,1,Bank Withdrawal,89.95,6143.15,6.79,110,1127.46,7373.82,4,1,1,1,22.4875,5.75,0.17391304347826086,0.15373036033493273,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Competitor,Competitor had better devices
1891-QRQSA,1,71,1,0,Downey,90241,33.940884,-118.128628,9,64,Offer B,1,16.33,1,1,Fiber Optic,10.0,1,0,1,1,1,1,0,1,Two Year,1,Bank Withdrawal,111.6,7099.0,0.0,0,1045.12,8144.12,8,3,2,1,13.95,5.333333333333333,1.6875,0.12764793246306574,0,1,0,1,0,0,0,0,1,0,0,1,0,0,Stayed,No Churn,No Churn
1891-UAWWU,0,79,1,0,Johannesburg,93528,35.363339,-117.637641,1,20,No Offer,1,4.77,1,1,Fiber Optic,17.0,0,0,1,0,1,0,0,1,Month-to-Month,0,Bank Withdrawal,90.8,1951.0,0.0,0,95.4,2046.4,5,1,1,1,18.16,1.6666666666666667,0.6,0.049911059956053154,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Competitor,Competitor had better devices
1894-IGFSG,0,38,0,0,Lancaster,93535,34.712708,-117.889656,0,22,No Offer,1,18.01,0,1,Fiber Optic,2.0,0,0,0,0,1,1,1,1,Month-to-Month,0,Bank Withdrawal,89.25,1907.85,0.0,0,396.22,2304.07,6,0,3,1,14.875,1.8333333333333333,0.0,0.1679097520044751,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Competitor,Competitor had better devices
1895-QTKDO,0,38,0,0,San Jacinto,92583,33.796568,-116.924723,0,1,No Offer,1,45.59,0,1,DSL,5.0,0,0,0,0,0,0,0,1,Month-to-Month,0,Credit Card,43.95,43.95,0.0,0,45.59,89.54,3,0,0,1,14.65,0.08333333333333333,0.0,0.5091579182488274,1,0,0,0,0,0,0,1,0,0,0,0,1,0,Joined,No Churn,No Churn
1897-OKVMW,0,44,1,1,Lathrop,95330,37.80821,-121.308401,3,64,No Offer,1,37.0,1,1,DSL,19.0,1,1,1,1,1,1,1,1,Two Year,1,Mailed Check,90.6,5817.45,0.0,0,2368.0,8185.45,10,4,3,1,9.059999999999999,5.333333333333333,0.5625,0.28996865203761757,0,0,0,0,0,0,0,1,0,0,0,1,0,1,Stayed,No Churn,No Churn
1897-RCFUM,0,31,1,2,Point Arena,95468,38.911299,-123.609588,1,39,No Offer,1,5.88,1,0,No Internet,0.0,0,0,0,0,0,0,0,0,One Year,1,Credit Card,24.2,914.6,0.0,0,229.32,1143.92,1,0,0,0,24.2,3.25,0.3076923076923077,0.19547872340425532,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Stayed,No Churn,No Churn
1898-JSNDC,0,23,0,0,Elk Grove,95758,38.35363,-121.44195,0,39,Offer C,1,48.17,0,1,DSL,58.0,0,1,0,0,1,0,0,1,One Year,1,Credit Card,58.6,2224.5,0.0,0,1878.63,4103.13,5,1,1,1,11.72,3.25,0.0,0.4511566919546689,0,0,0,0,1,0,0,1,0,0,1,0,1,0,Stayed,No Churn,No Churn
1899-VXWXM,1,55,0,0,San Diego,92130,32.957195,-117.202542,0,48,No Offer,1,24.73,1,1,Fiber Optic,4.0,0,1,1,0,1,1,1,1,One Year,1,Credit Card,106.1,5082.8,0.0,0,1187.04,6269.84,8,2,3,1,13.2625,4.0,0.0,0.18902392417641217,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Churned,Other,Don't know
1902-XBTFB,1,39,0,0,North Hollywood,91605,34.207295,-118.400022,0,22,Offer D,1,39.58,0,1,Fiber Optic,12.0,0,1,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,89.4,2001.5,0.0,0,870.76,2872.26,6,2,1,1,14.9,1.8333333333333333,0.0,0.3068692820592339,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Churned,Dissatisfaction,Lack of self-service on Website
1904-WAJAA,0,23,1,3,Coronado,92118,32.68674,-117.186612,0,24,Offer C,1,46.54,1,1,DSL,85.0,1,1,1,0,0,0,0,1,Two Year,0,Bank Withdrawal,64.35,1558.65,0.0,0,1116.96,2675.61,6,3,0,1,10.725,2.0,0.0,0.41969519343493555,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Stayed,No Churn,No Churn
1905-OEILC,0,42,0,0,Pebble Beach,93953,36.587497,-121.944815,0,1,Offer E,1,20.11,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.5,19.5,0.0,0,20.11,39.61,1,0,0,0,19.5,0.08333333333333333,0.0,0.5077000757384499,1,0,0,0,0,0,1,0,0,1,0,0,1,0,Joined,No Churn,No Churn
1907-UBQFC,1,69,0,0,San Francisco,94108,37.791998,-122.408653,0,10,No Offer,1,5.46,0,1,Fiber Optic,24.0,0,1,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,72.85,688.65,0.0,30,54.6,773.25,3,1,0,1,24.28333333333333,0.8333333333333334,0.0,0.06972289618184141,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Competitor,Competitor had better devices
1907-YLNYW,1,47,0,0,Gasquet,95543,41.867908,-123.794144,0,8,No Offer,1,41.13,0,1,DSL,27.0,1,0,1,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,66.7,579.0,0.0,0,329.04,908.04,7,2,2,1,9.528571428571428,0.6666666666666666,0.0,0.38143373829175553,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Stayed,No Churn,No Churn
1910-FMXJM,0,59,1,0,Colton,92324,34.030915,-117.273201,8,36,No Offer,1,49.33,0,1,Fiber Optic,23.0,0,0,0,0,0,1,1,1,Month-to-Month,0,Bank Withdrawal,80.4,2937.65,0.0,0,1775.88,4713.53,5,0,2,1,16.080000000000002,3.0,2.6666666666666665,0.3802512911431434,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Stayed,No Churn,No Churn
1915-IOFGU,0,53,0,0,Keene,93531,35.214982,-118.59049,0,1,No Offer,1,41.39,0,1,Fiber Optic,3.0,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,70.5,70.5,0.0,0,41.39,111.89,3,0,0,1,23.5,0.08333333333333333,0.0,0.36991688265260525,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Competitor,Competitor offered higher download speeds
1915-OAKWD,0,56,0,0,Belvedere Tiburon,94920,37.885629,-122.46858,0,16,Offer D,1,44.05,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,One Year,1,Bank Withdrawal,19.3,360.35,0.0,0,704.8,1065.15,1,0,0,0,19.3,1.3333333333333333,0.0,0.6953433307024467,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Stayed,No Churn,No Churn
1918-ZBFQJ,0,48,0,3,Glendale,91206,34.162515,-118.203869,0,13,No Offer,1,33.54,0,1,Fiber Optic,76.0,0,1,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,79.25,1111.65,48.25,0,436.02,1499.42,5,2,0,1,15.85,1.0833333333333333,0.0,0.29736678783580106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Competitor,Competitor had better devices
1919-RTPQD,1,42,1,1,Fish Camp,93623,37.483535,-119.679414,7,7,Offer E,1,28.7,0,1,DSL,17.0,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,44.75,333.65,0.0,0,200.9,534.55,3,0,0,1,14.916666666666666,0.5833333333333334,12.0,0.39074200136147036,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Stayed,No Churn,No Churn
1921-KYSAY,0,36,0,0,Olivehurst,95961,39.082568,-121.55325,0,41,No Offer,1,36.93,1,1,DSL,30.0,0,0,1,1,0,1,1,1,One Year,1,Bank Withdrawal,68.6,2877.05,0.0,0,1514.13,4391.18,7,2,2,1,9.799999999999999,3.4166666666666665,0.0,0.34994788211882877,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Stayed,No Churn,No Churn
1925-GMVBW,0,49,0,0,Oroville,95965,39.624561,-121.552866,0,5,No Offer,1,24.53,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.55,96.1,0.0,0,122.65,218.75,1,0,0,0,20.55,0.4166666666666667,0.0,0.5441437444543035,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Stayed,No Churn,No Churn
1925-LFCZZ,1,71,0,0,Potrero,91963,32.619465,-116.593605,0,55,No Offer,0,0.0,0,1,DSL,23.0,0,0,1,0,1,1,0,1,One Year,1,Bank Withdrawal,50.05,2743.45,0.0,0,0.0,2743.45,5,1,2,0,10.01,4.583333333333333,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,Stayed,No Churn,No Churn
1925-TIBLE,0,62,1,0,Los Angeles,90049,34.091829,-118.491244,1,7,No Offer,1,22.61,1,1,Fiber Optic,11.0,0,0,0,0,1,0,0,0,Month-to-Month,1,Bank Withdrawal,86.5,582.5,0.0,20,158.27,760.77,3,0,1,1,28.833333333333332,0.5833333333333334,1.7142857142857142,0.20722206947117588,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Competitor,Competitor offered higher download speeds
1926-QUZNN,0,45,1,0,Carmel,93923,36.460611,-121.852507,9,72,No Offer,1,49.51,1,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,1,Bank Withdrawal,25.25,1841.2,0.0,0,3564.72,5405.92,1,0,0,0,25.25,6.0,1.5,0.6622525414660246,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Stayed,No Churn,No Churn
1927-QEWMY,0,51,1,0,Arcadia,91007,34.128284,-118.047732,6,72,Offer A,1,43.91,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,20.5,1502.25,0.0,0,3161.52,4663.77,1,0,0,0,20.5,6.0,1.0,0.6817264399937898,0,0,1,0,0,0,0,0,0,1,0,1,1,0,Stayed,No Churn,No Churn
1928-BXYIV,1,47,0,0,Placerville,95667,38.733714,-120.795213,0,1,Offer E,1,17.07,1,1,DSL,3.0,1,1,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,61.15,61.15,0.0,0,17.07,78.22,5,2,0,1,12.23,0.08333333333333333,0.0,0.21823063155203273,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Joined,No Churn,No Churn
1929-ZCBHE,1,27,1,1,Georgetown,95634,38.9386,-120.785514,7,47,Offer B,0,0.0,0,1,DSL,47.0,1,0,1,1,0,0,0,1,One Year,0,Bank Withdrawal,40.3,1794.8,0.0,0,0.0,1794.8,5,3,0,0,8.059999999999999,3.9166666666666665,1.7872340425531916,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Stayed,No Churn,No Churn
1930-BZLHI,1,31,0,0,Castroville,95012,36.784481,-121.759054,0,21,No Offer,1,22.53,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,One Year,1,Credit Card,20.35,422.7,0.0,0,473.13,895.83,1,0,0,0,20.35,1.75,0.0,0.5254197761194029,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Stayed,No Churn,No Churn
1930-QPBVZ,1,31,1,2,Laytonville,95454,39.806141,-123.531098,3,68,Offer A,1,9.29,0,1,Fiber Optic,18.0,1,1,0,1,0,1,1,1,Two Year,0,Bank Withdrawal,95.1,6683.4,0.0,0,631.72,7315.12,8,3,2,1,11.8875,5.666666666666667,0.5294117647058824,0.08899319858223968,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Stayed,No Churn,No Churn
1930-WNXSB,1,38,1,1,Covina,91724,34.08111,-117.853935,1,58,No Offer,1,47.69,0,1,Fiber Optic,24.0,0,1,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,92.85,5305.05,0.0,0,2766.02,8071.07,7,1,3,1,13.264285714285714,4.833333333333333,0.20689655172413796,0.33933399743845166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Stayed,No Churn,No Churn
1932-UEDCX,1,79,1,0,Manchester,95459,38.966713,-123.586412,6,33,No Offer,1,44.1,1,1,Fiber Optic,22.0,0,1,0,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,100.6,3270.25,0.0,0,1455.3,4725.55,6,1,2,1,16.766666666666666,2.75,2.1818181818181817,0.3047684865238425,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Stayed,No Churn,No Churn
1934-MKPXS,1,21,1,0,Nicolaus,95659,38.788898,-121.608624,3,33,No Offer,1,49.37,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,20.1,620.55,0.0,0,1629.21,2249.76,1,0,0,0,20.1,2.75,1.0909090909090908,0.7106664747372966,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Stayed,No Churn,No Churn
1934-SJVJK,1,35,0,0,Smith River,95567,41.950683,-124.097094,0,1,Offer E,1,40.51,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.15,20.15,0.0,0,40.51,60.66,1,0,0,0,20.15,0.08333333333333333,0.0,0.6678206396307287,1,0,0,0,0,0,1,0,0,1,0,0,1,0,Churned,Price,Long distance charges
1935-IMVBB,1,43,1,0,San Diego,92107,32.741852,-117.243453,1,56,No Offer,1,3.79,0,1,Fiber Optic,14.0,0,0,0,0,1,1,1,1,Month-to-Month,0,Credit Card,89.7,4952.95,41.66,0,212.24,5123.53,6,0,3,1,14.950000000000001,4.666666666666667,0.21428571428571427,0.040539095090383996,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Stayed,No Churn,No Churn
1936-CZAKF,1,22,1,0,Graton,95444,38.434362,-122.86891,8,49,No Offer,0,0.0,0,1,Cable,27.0,0,1,0,0,1,1,1,1,Two Year,0,Credit Card,49.65,2409.9,0.0,0,0.0,2409.9,6,1,3,0,8.275,4.083333333333333,1.959183673469388,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Stayed,No Churn,No Churn
1936-UAFEH,0,43,0,0,Pioneer,95666,38.546999,-120.271114,0,68,No Offer,1,48.82,1,1,Fiber Optic,17.0,1,1,0,1,1,1,1,0,Two Year,0,Credit Card,110.25,7279.35,0.0,30,3319.76,10629.11,8,3,3,1,13.78125,5.666666666666667,0.0,0.30690890802791226,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Stayed,No Churn,No Churn
1937-OTUKY,0,32,1,0,Seaside,93955,36.625114,-121.823565,1,72,No Offer,1,25.48,1,1,Fiber Optic,3.0,1,0,1,1,1,0,0,1,Two Year,1,Bank Withdrawal,98.2,7015.9,0.0,0,1834.56,8850.46,7,3,1,1,14.028571428571428,6.0,0.16666666666666666,0.20601552393272962,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Stayed,No Churn,No Churn
1941-HOSAM,1,20,1,3,San Diego,92101,32.72523,-117.171346,1,1,No Offer,1,24.33,0,1,Fiber Optic,59.0,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,90.1,90.1,0.0,0,24.33,114.43,6,0,3,1,15.016666666666666,0.08333333333333333,12.0,0.21261906842611203,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Joined,No Churn,No Churn
1942-OQFRW,1,62,0,0,Forest Knolls,94933,38.010092,-122.689442,0,1,Offer E,1,13.4,0,1,DSL,17.0,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,44.0,44.0,0.0,0,13.4,57.4,3,0,0,1,14.666666666666666,0.08333333333333333,0.0,0.2334494773519164,1,1,0,0,0,0,1,1,0,0,0,0,0,0,Joined,No Churn,No Churn
1945-XISKS,0,22,1,0,Sonora,95370,37.982716,-120.343732,4,67,No Offer,1,33.01,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.65,1335.2,0.0,0,2211.67,3546.87,1,0,0,0,19.65,5.583333333333333,0.7164179104477613,0.6268515001898974,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Stayed,No Churn,No Churn
1950-KSVVJ,0,57,1,0,Monterey Park,91754,34.050322,-118.147037,1,45,Offer B,1,33.54,1,1,Fiber Optic,4.0,1,1,1,1,1,1,1,1,One Year,0,Mailed Check,113.3,5032.25,0.0,0,1509.3,6541.55,10,4,3,1,11.33,3.75,0.26666666666666666,0.2284118768727867,0,0,0,1,0,0,0,0,1,0,1,0,0,1,Stayed,No Churn,No Churn
1951-IEYXM,1,57,1,0,Rancho Cucamonga,91730,34.10097,-117.57882,1,72,No Offer,1,34.97,1,1,Cable,11.0,1,1,1,1,1,1,1,1,Two Year,1,Credit Card,90.6,6441.85,0.0,0,2517.84,8959.69,10,4,3,1,9.059999999999999,6.0,0.16666666666666666,0.27849008521143587,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Stayed,No Churn,No Churn
1952-DVVSW,0,23,1,0,Colfax,95713,39.084645,-120.894014,4,10,No Offer,1,14.04,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,20.1,184.4,0.0,0,140.4,324.8,1,0,0,0,20.1,0.8333333333333334,4.8,0.4112478031634446,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Stayed,No Churn,No Churn
1955-IBMMB,1,47,0,0,Forest Knolls,94933,38.010092,-122.689442,0,59,No Offer,1,47.17,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,1,Bank Withdrawal,20.2,1192.3,0.0,0,2783.03,3975.33,1,0,0,0,20.2,4.916666666666667,0.0,0.7001632774231854,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Stayed,No Churn,No Churn
1956-YIFGE,1,36,1,3,Boulevard,91905,32.677097,-116.304991,10,22,No Offer,1,9.05,0,1,Fiber Optic,57.0,0,1,1,0,1,1,1,1,One Year,1,Credit Card,100.05,2090.25,0.0,0,199.1,2289.35,8,2,3,1,12.50625,1.8333333333333333,5.454545454545455,0.08295142071494044,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Stayed,No Churn,No Churn
1958-RNRKS,1,62,1,0,El Segundo,90245,33.917145,-118.401554,4,30,No Offer,1,5.56,1,1,DSL,8.0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,49.9,1441.95,0.0,100,166.8,1708.75,2,0,0,1,24.95,2.5,1.6,0.10025243418680128,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Stayed,No Churn,No Churn
1960-UOTYM,1,61,1,2,Lakewood,90712,33.840524,-118.148403,5,52,No Offer,1,16.53,0,1,DSL,12.0,1,1,1,0,1,1,1,1,Two Year,0,Bank Withdrawal,79.2,4016.3,0.0,0,859.56,4875.86,9,3,3,1,8.8,4.333333333333333,1.153846153846154,0.172673143215293,0,1,0,0,0,0,0,1,0,0,0,1,0,0,Stayed,No Churn,No Churn
1960-UYCNN,1,35,0,0,Julian,92036,32.980678,-116.262854,0,10,No Offer,1,26.43,1,1,Fiber Optic,13.0,0,1,1,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,-7.0,1021.55,0.0,0,264.3,1285.85,7,2,2,1,-1.0,0.8333333333333334,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Stayed,No Churn,No Churn
1963-SVUCV,1,59,0,0,Flournoy,96029,39.84784,-122.544556,0,1,No Offer,1,28.37,0,1,DSL,7.0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,45.3,45.3,0.0,30,28.37,103.67,2,0,0,1,22.65,0.08333333333333333,0.0,0.38509569702728386,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Churned,Competitor,Competitor offered higher download speeds
1963-VAUKV,0,31,0,0,Kyburz,95720,38.766036,-120.209673,0,1,Offer E,1,22.12,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,0,Mailed Check,20.4,20.4,0.0,0,22.12,42.52,1,0,0,0,20.4,0.08333333333333333,0.0,0.5202257761053622,1,0,0,0,0,0,1,0,0,1,0,0,0,1,Churned,Price,Long distance charges
1964-SVLEA,1,59,0,0,Upland,91786,34.105493,-117.660934,0,20,Offer D,1,30.13,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,One Year,1,Mailed Check,-1.0,415.9,0.0,0,602.6,1018.5,1,0,0,0,-1.0,1.6666666666666667,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,Stayed,No Churn,No Churn
1965-AKTSX,0,65,0,0,Byron,94514,37.83323,-121.601461,0,14,Offer D,1,16.36,1,1,Fiber Optic,6.0,0,1,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,78.95,1101.85,0.0,0,229.04,1330.89,4,1,0,1,19.7375,1.1666666666666667,0.0,0.1716504039450215,0,1,0,0,0,1,0,0,1,0,0,0,0,0,Churned,Competitor,Competitor made better offer
1965-DDBWU,1,37,0,0,Escondido,92027,33.141265,-116.967221,0,16,No Offer,1,11.96,1,1,Fiber Optic,18.0,0,0,0,1,0,1,1,1,Month-to-Month,1,Credit Card,89.05,1448.6,0.0,0,191.36,1639.96,6,1,2,1,14.841666666666667,1.3333333333333333,0.0,0.11840411840411842,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Churned,Competitor,Competitor made better offer
1970-KKFWL,0,38,0,0,Rescue,95672,38.724322,-120.991237,0,35,No Offer,1,6.52,1,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,23.3,797.1,0.0,0,228.2,1025.3,1,0,0,0,23.3,2.9166666666666665,0.0,0.2186452045606975,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Stayed,No Churn,No Churn
1971-DTCZB,0,52,1,0,Yreka,96097,41.764869,-122.671316,6,72,No Offer,1,42.64,1,1,DSL,15.0,1,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,90.95,6468.6,0.0,0,3070.08,9538.68,10,4,3,1,9.095,6.0,1.0,0.3191855677820196,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Stayed,No Churn,No Churn
1972-XMUWV,0,46,1,0,Miramonte,93641,36.696759,-119.024051,7,65,No Offer,1,10.23,0,1,Cable,14.0,0,0,0,1,1,0,0,1,Two Year,1,Credit Card,59.8,3808.2,0.0,0,664.95,4473.15,5,1,1,1,11.959999999999999,5.416666666666667,1.2923076923076922,0.1460802513208625,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Stayed,No Churn,No Churn
1976-AZZPJ,1,47,1,0,Concord,94520,38.013825,-122.039144,3,7,Offer E,0,0.0,0,1,DSL,17.0,1,1,0,0,0,0,0,1,Month-to-Month,0,Credit Card,34.2,256.6,0.0,0,0.0,256.6,4,2,0,0,8.55,0.5833333333333334,5.142857142857142,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Stayed,No Churn,No Churn
1976-CFOCS,0,69,1,0,Dana Point,92629,33.477923,-117.705314,1,1,No Offer,1,7.74,0,1,DSL,19.0,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,46.0,46.0,0.0,0,7.74,53.74,3,0,0,1,15.333333333333334,0.08333333333333333,12.0,0.14402679568291776,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Churned,Competitor,Competitor had better devices
1977-STDKI,0,72,0,0,The Sea Ranch,95497,38.696659,-123.436861,0,1,No Offer,1,20.55,0,1,Fiber Optic,5.0,0,1,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,73.0,73.0,0.0,0,20.55,93.55,4,1,0,1,18.25,0.08333333333333333,0.0,0.21966862640299306,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Competitor,Competitor offered more data
1980-KXVPM,0,68,0,0,El Centro,92243,32.770393,-115.60915,0,3,No Offer,1,23.82,1,1,Fiber Optic,30.0,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,75.05,256.25,0.0,0,71.46,327.71,3,0,0,1,25.016666666666666,0.25,0.0,0.2409224233842419,1,1,0,0,0,0,0,0,1,0,0,0,1,0,Churned,Competitor,Competitor had better devices
1981-INRFU,0,44,0,0,San Diego,92109,32.787836,-117.232376,0,2,No Offer,1,8.32,0,1,Fiber Optic,16.0,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,79.75,164.5,0.0,0,16.64,181.14,4,0,1,1,19.9375,0.16666666666666666,0.0,0.09447030770977632,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Competitor,Competitor made better offer
1982-FEBTD,0,27,1,2,Newport Beach,92660,33.634626,-117.874882,1,23,No Offer,1,25.54,1,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,1,Credit Card,25.6,514.75,0.0,0,587.42,1102.17,1,0,0,0,25.6,1.9166666666666667,0.5217391304347826,0.4994133750488854,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Stayed,No Churn,No Churn
1984-FCOWB,0,21,1,0,Templeton,93465,35.536115,-120.739231,1,70,Offer A,1,41.88,1,1,Fiber Optic,59.0,0,1,1,1,1,1,1,0,One Year,1,Bank Withdrawal,109.5,7674.55,0.0,150,2931.6,10756.15,8,3,3,1,13.6875,5.833333333333333,0.17142857142857143,0.27665477606024574,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Churned,Attitude,Attitude of service provider
1984-GPTEH,0,47,0,0,Burbank,91506,34.169706,-118.323548,0,29,No Offer,1,4.53,1,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,25.15,702.0,0.0,0,131.37,833.37,1,0,0,0,25.15,2.4166666666666665,0.0,0.1526280323450135,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Stayed,No Churn,No Churn
1985-MBRYP,0,44,0,0,Arnold,95223,38.32153,-120.236358,0,43,Offer B,1,6.71,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,1,Bank Withdrawal,19.65,779.25,0.0,0,288.53,1067.78,1,0,0,0,19.65,3.5833333333333335,0.0,0.2545523520485584,0,0,0,1,0,0,0,0,0,1,0,1,0,0,Stayed,No Churn,No Churn
1986-PHGZF,1,73,0,0,Greenwood,95635,38.921333,-120.897718,0,18,Offer D,1,47.34,1,1,DSL,7.0,1,1,0,0,0,0,0,1,Two Year,1,Credit Card,58.4,964.9,0.0,0,852.12,1817.02,5,2,0,1,11.68,1.5,0.0,0.447701910346132,0,1,0,0,0,1,0,1,0,0,0,1,1,0,Stayed,No Churn,No Churn
